Tipo,ID_Padre,SHA256_Texto_Padre,ID_Actual,Actor_Actual,Fuente_Actor,ID_Turno,Alertas_Actuales,Texto_Actual
SEPARACION,2957,c6417350f1954be7272763cbdd19e4d21ecd20f095dee2ddeec2ddbc19dfa048,4343,Claudio Soto Gamboa,SUJETO_ROL_SESION,RPM-2010-02-11:T106,,"Para finalizar, el Gerente de Análisis Macroeconómico informa que las expectativas de crecimiento para este año se corrigieron nuevamente al alza, ubicándose en 4,9%, las que son coherentes con la proyección del último IPoM, en tanto que aquellas para el año 2011 están hoy día en 5%. En cuanto a las expectativas para la inflación, el señor Claudio Soto indica que si se consideran las encuestas en general a un año, estas se han corregido levemente al alza, tanto las efectuadas por las mesas de dinero como la Encuesta de Expectativas Económicas a doce meses, esperándose que esta sea de 2,7% anual. Manifiesta que las expectativas que fluyen de los contratos financieros son más difíciles de interpretar, ya que si se revisa la swap, estas han caído, mientras que si se consideran las aplicables a los bonos, estas se han incrementado significativamente, incluso por sobre el 3%. Explica que en ello han incidido la caída de las tasas reales y la volatilidad de las tasas nominales, por lo que la lectura que se puede extraer de ambas medidas de contratos financieros es contradictoria. Respecto de la trayectoria para la tasa de política monetaria, el señor Soto menciona que esta no cambia de manera relevante respecto de lo que se consideró en enero y que la citada Encuesta tampoco muestra ningún cambio en el perfil, por lo que se puede afirmar que las encuestas de enero y febrero son bastantes similares. Agrega que en la Encuesta de febrero se introdujeron algunos cambios respecto de los horizontes en los cuales repunta la tasa, pero aún así el perfil desde esta fecha hasta comienzos del año 2011 se ve estable."
METADATOS_ATRIBUCION_Y_NOMBRE,2990,e3228baa9adc030b515ebaa5a5eef383a9ab78f836ee12d1a074aaf358334449,4391,Claudio Soto Gamboa,CONTEXTO_REVISADO,RPM-2010-03-18:T31,NOMBRE_EN_DISCURSO_POR_VERIFICAR,"El señor Claudio Soto aclara que se está refiriendo a los flujos, no al stock. Agrega que la caída en el stock tiene una implicancia hacia el flujo futuro que se está considerando en el cuadro macroeconómico y en la dinámica de inventarios en adelante, en que se prevé una recuperación de inventarios más fuerte durante la segunda parte del año, por sobre lo se que hubiera predicho antes del terremoto, en la medida que las firmas traten de recomponer sus stocks, ya sea porque los tenían en niveles bajos por desacumulación durante ■ el año pasado, o porque están aun más bajos, dado que hubo pérdidas de stock en algunos sectores específicos. Respecto de la inflación, el Gerente de Análisis Macroeconómico destaca que la evidencia histórica no indica aumentos evidentes en la inflación después de terremotos y desastres naturales , por lo que los argumentos para sostener que hay un aumento claro y evidente hacia el alza no son tan fuertes. Reporta que tampoco se observan sorpresas al alza en el caso de alimentos X1, y que respecto de frutas y verduras , no se cuenta con una historia suficientemente extensa para poder hacer una desestacionalización con la frecuencia necesaria, como tampoco hay antecedentes para asumir que hay un aumento muy anormal de precios. Manifiesta que sí se han observado aumentos de precios en el seguimiento de Jumbo que hace el proyecto que se lleva a cabo en la Gerencia de División Estudios, por lo que el supuesto que se está haciendo hoy, algo en línea con lo que está suponiendo el mercado, es que el terremoto va a tener un impacto en la inflación más o menos acotado, de algo de cuatro décimas de mayor inflación en marzo. Hace ver que parte de ello sería transitorio y que se devolvería en mayo o principios de junio . El señor Claudia Soto prosigue , mencionando que la nueva proyección considera una apreciación reciente del peso, que reduce la inflación de combustibles en el corto plazo. Al respecto, detalla que se está completando la proyección con un supuesto para precios de combustibles y con el supuesto habitual del tipo de cambio, consistente en el promedio de los últimos diez días, que es de $ 516 en esta oportunidad. Hace presente que estos supuestos serán actualizados cuando se efectúe el cierre dellPoM, por lo que, dada la evolución en el tipo de cambio spot, probablemente el promedio de los últimos diez días va a ser aproximadamente $10 más alto, lo cual podría tener una incidencia de alrededor de una décima de mayor inflación en el horizonte de corto plazo. Indica que con ello se tendría una inflación del IPC que estaría llegando a 3,4% en agosto, versus 3,1% que habría sido el caso si no hubiese habido terremoto."
METADATOS_ATRIBUCION_Y_NOMBRE,3476,38f69a35061dc74e623eb090222b575626caec6a937a3c883c8ec4512d8462ea,5083,Claudio Soto Gamboa,SUJETO_ROL_NOMBRE,RPM-2010-10-14:T56,,"El Gerente de Análisis Macroeconómico señor Claudio Soto señala que hay que tener presente dos elementos: en primer término, que, probablemente, la endogeneidad de las tasas y de los NDF determinan que los resultados de las regresiones no sean las esperadas; y, en segundo lugar, que es muy probable que la correlación entre tasas y tipo de cambio no haya sido muy estable históricamente. En consecuencia, indica que no es tan fácil encontrar, empíricamente, una relación. Al respecto, se refiere luego a unos gráficos que elaboró la Gerencia que encabeza, que muestran la evolución del tipo de cambio bilateral de un conjunto de economías: peso-dólar, peso-euro, peso-peso mexicano, peso-real y los diferenciales con respecto a esas economías a tres meses y a dos años, los que indican que hay una mayor correlación entre los diferenciales de tasas y los movimientos de tipo de cambio a partir del año 2007, aproximadamente."
METADATOS_ATRIBUCION_Y_NOMBRE,3476,38f69a35061dc74e623eb090222b575626caec6a937a3c883c8ec4512d8462ea,5084,Manuel Marfán Lewis,SUJETO_ROL_NOMBRE,RPM-2010-10-14:T57,,"Para finalizar el análisis del tipo de cambio, el Vicepresidente señor Manuel Marfán comenta que hay una discontinuidad en el impacto de los diferenciales de tasas sobre el tipo de cambio, dependiendo de si está en zona de arbitraje. Manifiesta que, aun cuando es cierto que la dispersión del costo de fondos internacional de los bancos chilenos ha aumentado significativamente desde la quiebra de Lehman Brothers y, por lo tanto, es más difusa la frontera entre esa área de arbitraje y de no arbitraje, es de opinión que mientras se está en el área de no arbitraje, los diferenciales de tasas explican algo, pero mucho menos cuantitativamente que cuando entran a una zona de arbitraje. Dado lo anterior, estima que debiera hacerse esa diferencia en las regresiones."
METADATOS_ATRIBUCION_Y_NOMBRE,3476,38f69a35061dc74e623eb090222b575626caec6a937a3c883c8ec4512d8462ea,5085,Claudio Soto Gamboa,CONTEXTO_REVISADO,RPM-2010-10-14:T58,NOMBRE_EN_DISCURSO_POR_VERIFICAR,"El señor Claudio Soto retoma su presentación, señalando que la bolsa local registró algunos vaivenes desde la RPM anterior, pero que se mantiene, en general, en niveles similares a entonces. Añade que, en comparación con otras bolsas, ha tenido un rendimiento inferior, independientemente de la moneda en que se las denomina. En cuanto a los agregados monetarios, indica que han seguido desacelerándose. Al respecto, manifiesta que su velocidad de expansión se ha reducido y que las tasas de crecimiento interanual también han ido cayendo. Precisa que en el caso puntual del M1, la tasa de crecimiento interanual ha retrocedido en línea con lo que explicaría un modelo con fundamentales, habiendo espacio, en consecuencia, para una desaceleración de su crecimiento aún mayor en adelante. El Gerente de Análisis Macroeconómico continúa, informando que las expectativas de crecimiento para este año se corrigieron marginalmente al alza desde la Reunión pasada, y precisando que ellas se ubican ahora en 5,4% para el presente año y en 6% para el próximo. Indica que las expectativas de inflación a mediano plazo tienden a retroceder un poco, tanto si se la mide con las tasas swap como con las tasas de los bonos, ya que en ambos casos las compensaciones uno en uno retroceden. Al respecto, hace presente que las tasas de bonos en UF, por ejemplo, habían estado aumentando, mientras que las nominales habían estado más bien planas, y que algo similar sucede con las tasas swap , lo que determina que las expectativas de inflación tiendan a retroceder en el margen. En relación con la Encuesta de Expectativas Económicas, menciona que la inflación a dos años continúa anclada en 3% y que el sesgo en las expectativas hacia una mayor inflación ha tendido a atenuarse en los últimos dos registros, ya que si bien sigue habiendo una masa mayor de respuestas que espera una inflación superior a 3% a fines del horizonte respecto quienes piensan que puede ser inferior a ese porcentaje, estos últimos han aumentado y los primeros han disminuido. Respecto de la decisión política para esta Reunión, el señor Claudia Soto informa que, en general, los operadores de mercado y los analistas tienden a pensar, mayoritariamente , que el Consejo va a acordar un aumento de 25 puntos base, mientras que otros creen que este será de 50 puntos base. Al respecto, comenta que si bien el mercado no está completamente dividido entre ambas opciones, sí hay un cierto sesgo a que el aumento será de 25 puntos base. Para finalizar, el señor Claudia Soto señala que la curva forward se ha ajustado a la baja en su tramo más corto, por lo que se estima que la TPM llegará a 3,25% en diciembre. Agrega que si se estima esta curva con las tasas swap, esto es, con la metodología que utiliza la Gerencia de Mercados Nacionales, la tasa estaría algo por sobre 3% de aquí a diciembre."
METADATOS_ATRIBUCION_Y_NOMBRE,3476,38f69a35061dc74e623eb090222b575626caec6a937a3c883c8ec4512d8462ea,5086,José De Gregorio Rebeco,SUJETO_ROL_NOMBRE,RPM-2010-10-14:T59,,"No habiendo comentarios , el Presidente señor José De Gregario agradece la exposición del Gerente de Análisis Macroeconómico señor Claudia Soto, suspende la Sesión a las 13:15 horas e informa que la misma se reanudará a las 16:00 horas."
METADATOS_ATRIBUCION_Y_NOMBRE,3476,38f69a35061dc74e623eb090222b575626caec6a937a3c883c8ec4512d8462ea,5087,Consejo del Banco Central de Chile,ACTA/META,RPM-2010-10-14:T60,FINAL_SIN_PUNTUACION,"Siendo las 16:00 horas, se reanuda la Sesión de Política Monetaria"
METADATOS_ATRIBUCION_Y_NOMBRE,3476,38f69a35061dc74e623eb090222b575626caec6a937a3c883c8ec4512d8462ea,5088,José De Gregorio Rebeco,CONTEXTO_REVISADO,RPM-2010-10-14:T61,,El Presidente señor José De Gregario da la bienvenida al Ministro de Hacienda señor Felipe Larraín y concede la palabra al Gerente de División Estudios señor Luis Óscar Herrera para que presente las Opciones de Política Monetaria para la presente Reunión.
METADATOS_ATRIBUCION_Y_NOMBRE,3619,a4bfca6b45a79760879d2a98756c8f409a43960f9058bdafe1cd437f88c4db5a,5255,Claudio Soto Gamboa,CONTEXTO_REVISADO,RPM-2010-12-16:T39,NOMBRE_EN_DISCURSO_POR_VERIFICAR,"El señor Claudio Soto señala que desconoce el porcentaje exacto, pero que, en todo caso, corresponde a una fracción menor. A propósito de ello, comenta que en el año 2008 se tuvo una experiencia en este sentido, cuando el precio del cobre cayó y ex-post hubo una significativa corrección a la baja de las exportaciones nominales. El Gerente de Análisis Macroeconómico señor Claudio Soto prosigue, refiriéndose al mercado laboral. Destaca que este ha seguido mostrando bastante dinamismo y que la tasa marginal de desempleo, que es la tasa mensual que calcula el INE, alcanzó a 6,7% en el mes de octubre. Hace notar que se observa en el margen un creciente dinamismo del empleo asalariado en los últimos dos meses, a diferencia de algunos meses previos en que su recuperación provino principalmente del empleo por cuenta propia. Aclara que, más allá de los problemas o dudas que pudieran surgir sobre la medición que está realizando el INE, otras fuentes, como la Asociación Chilena de Seguridad, la Mutual de Seguridad o los mismos registros de las AFP, confirman el importante crecimiento que está experimentando el empleo asalariado en los últimos dos a tres meses. Precisa que este crecimiento implica entre 50 y 60 mil empleos desde mediados de año hasta ahora, es decir, en un trimestre se estarían creando 50 mil empleos netos. Informa, astrmsrno, que los salarios han registrado algunos vaivenes; que los salarios nominales han crecido con más fuerza en los últimos meses, producto de factores estacionales; y que los salarios reales se mantienen con variaciones acotadas y crecen en torno a 3%. En materia de inflación, el señor Claudia Soto destaca que el IPC de noviembre tuvo una variación prácticamente nula, que las medidas subyacentes registraron variaciones negativas y que ellPCX1 disminuyó por segundo mes consecutivo . Con respecto a la proyección que el Banco tenía en la RPM anterior, indica que hubo algunas sorpresas, que se concentraron en los ítems que podrían asociarse al tipo de cambio, como es el caso del equipamiento para la vivienda y los precios de los automóviles. Añade que ellos se compensaron, en parte, con aumentos más significativos en el precio de la carne . Subraya que la mayor sorpresa provino del precio de las frutas y verduras, que presentó una cierta anomalía en la estacionalidad, ya que registró caídas en noviembre, en circunstancias que el peak de la estacionalidad se produce justamente en dicho mes. El señor Claudia Soto informa que se modificó la proyección, por cuanto se supuso un escenario de precios de combustibles más alto, que es aquel con el que se está cerrando ellPoM de diciembre, y un tipo de cambio más bajo, coherente con el promedio de los últimos diez días. Señala, además, que, dado el polinomio con el que se calculan las tarifas del Transantiago, el alza prevista para febrero se está postergando para el mes de mayo. Hace presente, asimismo, que también se han corregido a la baja algunas trayectorias de los componentes del IPCX1. Manifiesta , al respecto, que continuaría la tendencia que ha exhibido el equipamiento para la vivienda, pero que se atenuaría en la medida que el tipo de cambio se estabilice en adelante; que la corrección es levemente al alza en el caso del vestuario; y que, a diferencia de la RPM anterior, se ha descartado un alza en el precio de los cigarrillos durante el primer trimestre. En consideración a lo anterior, indica que la proyección de inflación a diciembre se corrige a la baja en diciembre, desde 3,0 a 2,8%, así como también para el próximo año, ya que se espera que será inferior a 3% desde marzo en adelante. El señor Claudia Soto destaca un antecedente adicional. Señala que las tarifas eléctricas subirían, finalmente , en diciembre, en la medida que la Contraloría apruebe el decreto correspondiente; no obstante, informa que el día anterior concluyó el plazo que el INE tiene para su cierre estadístico y el decreto todavía no había entrado a ese organismo . En consecuencia, el factor tarifas eléctricas se descartará nuevamente en diciembre, explicando también la corrección dellPC y, en especial, la deIIPCX1 ."
SEPARACION,4054,ea9baf2d6fa6a1c6897a6aaaffdc1c656cdc2a1cda5a0d69799eb474ef52dc98,5758,Manuel Marfán Lewis,SUJETO_ROL_NOMBRE,RPM-2011-05-12:T96,,"el Vicepresidente señor Manuel Marfán hace presente que una vez concluida la redacción del Comunicado, decidirá si se suma al voto de mayoría, por las razones que expondrá en esa oportunidad."
SEPARACION,4054,ea9baf2d6fa6a1c6897a6aaaffdc1c656cdc2a1cda5a0d69799eb474ef52dc98,5759,Consejo del Banco Central de Chile,ACTA/META,RPM-2011-05-12:T97,,"Siendo las 17:50 horas, el Consejo aprueba el texto del Comunicado, que es del siguiente tenor: Comunicado “En su reunión mensual de política monetaria, el Consejo del Banco Central de Chile acordó aumentar la tasa de interés de política monetaria en 50 puntos base, hasta 5% anual. En el ámbito externo, los precios de materias primas presentan una reversión importante, aunque sus niveles se mantienen elevados. Algunos indicadores sugieren una moderación del ritmo de crecimiento de las economías desarrolladas, mientras persiste la preocupación respecto del riesgo financiero en Europa. A nivel global, la inflación ha seguido aumentando y varias economías han continuado reduciendo su impulso monetario. En el plano interno, las cifras de actividad, demanda y del mercado laboral dan cuenta del dinamismo de la economía. Los registros anuales de inflación del IPC se han mantenido en torno a 3% y los de inflación subyacente permanecen acotados. Las expectativas inflacionarias privadas muestran una reversión, aunque se mantienen por sobre la meta. El Consejo estima que serán necesarios aumentos adicionales en la tasa de política monetaria, en una magnitud y oportunidad que dependerá de la evolución de las condiciones macroeconómicas internas y externas. Con ello, seguirá usando sus políticas con flexibilidad para que la inflación proyectada se ubique en 3% en el horizonte de política.”"
SEPARACION,4054,ea9baf2d6fa6a1c6897a6aaaffdc1c656cdc2a1cda5a0d69799eb474ef52dc98,5760,Manuel Marfán Lewis,CONTEXTO_REVISADO,RPM-2011-05-12:T98,,"Antes de concluir la Reunión, el Vicepresidente señor Manuel Marfán manifiesta su decisión de sumarse al voto de mayoría del Consejo, de modo que el Acuerdo de aumentar la tasa de interés de política monetaria en 50 puntos base, hasta 5% anual, sea unánime. Agrega que la razón principal de su decisión radica en que prefiere reservar su disidencia para causas más importantes y que están latentes. Asimismo, solicita al señor Presidente que comunique esta decisión al señor Ministro de Hacienda para evitar que comente su opción anterior."
SEPARACION,4594,6b573417922dfc64bca0ca221d9dd7b7c2a2a85576fc75d7e6af3e397b4f06d2,6422,Luis Óscar Herrera Barriga,SUJETO_NOMBRE,RPM-2012-02-14:T23,,"El señor Luis Óscar Herrera plantea que, en términos de proyecciones de crecimiento, no hay más optimismo hoy día, porque se compensan los cambios en Estados Unidos de América con los observados en Europa. Precisa que esa es la idea que se quería reforzar. Destaca que en términos financieros, claramente existe mayor optimismo, como también en términos de materias primas, a pesar de la incertidumbre respecto de su permanencia o transitoriedad. Hace presente que, en este momento, la visión de la Gerencia de División Estudios y lo que está implícito en el escenario planteado en las minutas, tanto de antecedentes como de opciones, es que persisten una serie de factores y riesgos fundamentales que llevan a dudar respecto de la sustentabilidad de esta situación, ya que se mantienen diversas dificultades en la implementación de los programas. Advierte que una vez que se encuentren en ejecución, significarán igualmente un recorte en la proyección de crecimiento de la Eurozona. En relación con las importaciones de China, manifiesta que resulta difícil interpretar los últimos datos, porque coinciden con las celebraciones del año nuevo lunar."
SEPARACION,4594,6b573417922dfc64bca0ca221d9dd7b7c2a2a85576fc75d7e6af3e397b4f06d2,6423,Miguel Ricaurte Bermúdez,CONTEXTO_REVISADO,RPM-2012-02-14:T24,VARIANTE_IDENTIDAD_POR_VERIFICAR,"Con respecto a la precisión solicitada por el Presidente señor Rodrigo Vergara, el Gerente de Análisis Internacional Subrogante señor Miguel Ricaurte señala que la idea detrás de la afirmación “Inflación de alimentos en emergentes en línea con comportamiento histórico”, ha sido la de destacar que no hay ningún elemento extraordinario en su comportamiento y que no se advierte tampoco una aceleración en la inflación de alimentos en otras regiones del mundo que pueda constituir una señal de alzas en los precios a nivel internacional. Indica que a ello se suma el hecho que los reportes más recientes del Departamento de Agricultura de Estados Unidos de América y de otros organismos, incluida la FAO, dan cuenta de que si bien este año habría una caída en la producción en ciertos alimentos por efectos climáticos, el nivel de partida del año 2010 es más favorable que el del año 2007, porque en esta oportunidad hay mayores extensiones de producción agrícola y ello contribuye a que la situación de oferta sea algo más holgada que en episodios anteriores, cuando los precios de los alimentos aumentaron. Agrega que se espera una demanda mundial más débil y una demanda por alimentos también menor y, por lo tanto, menores presiones en ese aspecto. Por último, manifiesta que si bien hay casos puntuales, como el de Turquía, que está registrando inflaciones altas y también en materia de alimentos, todo lo mencionado anteriormente confluye a que no se anticipe ningún hecho relevante a nivel internacional en términos de la evolución de la inflación de alimentos."
SEPARACION,5105,2d09a363a43e525759eb6057f7d3ef0154919ef89307d64ad37afb0b5bbaa326,7019,Manuel Marfán Lewis,SUJETO_ROL_NOMBRE,RPM-2012-10-18:T9,,El Vicepresidente señor Manuel Marfán consulta sí el Banco Central de Chile está facultado para efectuar este tipo de operaciones de compra de instrumentos financieros.
SEPARACION,5105,2d09a363a43e525759eb6057f7d3ef0154919ef89307d64ad37afb0b5bbaa326,7020,Miguel Ángel Nacrur Gazali,CONTEXTO_REVISADO,RPM-2012-10-18:T10,,"El Fiscal señor Miguel Ángel Nacrur expresa que el Banco Central de Chile, para fines de política monetaria, esto es, con el objeto de regular la cantidad de dinero en circulación y de crédito, está facultado para descontar y redescontar a las empresas bancarias letras de cambio, pagarés y otros documentos negociables en moneda nacional o extranjera, pero que en todo caso, tales operaciones deben efectuarse siempre con la responsabilidad de la institución cedente."
SEPARACION,5106,e191698dead806d3033e8e160f8001245978acde7053c2253bb0f7d6566ae54a,7021,Rodrigo Vergara Montes,SUJETO_ROL_NOMBRE,RPM-2012-10-18:T11,,El Presidente señor Rodrigo Vergara solicita que se precise si el Banco puede adquirir bonos corporativos.
SEPARACION,5106,e191698dead806d3033e8e160f8001245978acde7053c2253bb0f7d6566ae54a,7022,Miguel Ángel Nacrur Gazali,CONTEXTO_REVISADO,RPM-2012-10-18:T12,,"El Fiscal señor Miguel Ángel Nacrur señala que las operaciones de descuento de títulos de crédito de que sean titulares las empresas bancarias tiene por objeto otorgar liquidez a dichas empresas por la vía de adquirir tales títulos que corresponden fundamentalmente a créditos otorgados a sus clientes, lo que se extiende incluso a aquellos documentos que las citadas empresas bancarias hayan descontado a sus clientes, ya que el Banco Central de Chile puede, a su vez, redescontarlos, con la finalidad de liquidez antedicha. Además, el Banco está facultado en el mismo contexto, para adquirir documentos de las carteras de colocaciones o de inversiones de las empresas bancarias con responsabilidad de las mismas en las condiciones que determine el Consejo, lo que incluye por ende, a los bonos corporativos que formen parte de la cartera de estas instituciones. A título ejemplar, señala que el Banco Central de Chile podría en consecuencia adquirir a título de la operación de descuento créditos que conforman la cartera de colocaciones que la empresa bancaria respectiva haya otorgado a sus clientes. Asimismo, el Banco Central de Chile puede adquirir directamente de las empresas bancarias documentos que conformen sus carteras de colocaciones e inversiones teniendo presente que solo está facultado para efectuar tales operaciones con empresas bancarias y bajo la responsabilidad de estas."
SEPARACION,5107,33afeae09f5e488d092d939f0b26af26b82204d9d038a5117043c6d220944e2b,7023,Manuel Marfán Lewis,SUJETO_ROL_NOMBRE,RPM-2012-10-18:T13,,El Vicepresidente señor Manuel Marfán consulta si la entidad bancaria asume por lo tanto el riesgo en caso de no pago de un crédito que el Banco Central haya descontado.
SEPARACION,5107,33afeae09f5e488d092d939f0b26af26b82204d9d038a5117043c6d220944e2b,7024,Miguel Ángel Nacrur Gazali,CONTEXTO_REVISADO,RPM-2012-10-18:T14,,"El Fiscal señor Miguel Ángel Nacrur expresa que en tal caso, el riesgo antedicho lo asume el banco comercial, sin perjuicio de que igualmente se puede ejercer directamente el cobro del crédito al deudor del mismo."
SEPARACION,5108,49eea3c54b9d8af60d288223cc1eb5a71c7ebbd9a096a6f03f659fdc13d2bf3d,7025,Enrique Marshall Rivera,SUJETO_ROL_NOMBRE,RPM-2012-10-18:T15,,"El Consejero señor Enrique Marshall deja constancia que en consecuencia un crédito otorgado por una empresa bancaria específica a un cliente de ella y que es descontado por el Banco Central de Chile, se contabilizará igualmente en el Banco como un crédito adquirido de la empresa bancaria."
SEPARACION,5108,49eea3c54b9d8af60d288223cc1eb5a71c7ebbd9a096a6f03f659fdc13d2bf3d,7026,Miguel Ángel Nacrur Gazali,CONTEXTO_REVISADO,RPM-2012-10-18:T16,,"El Fiscal señor Miguel Ángel Nacrur señala que el Banco Central de Chile debe siempre otorgar financiamiento en este tipo de operaciones a una empresa bancaria, por lo que no tiene relación con el deudor original, por lo que dada la naturaleza de la operación correspondería registrar en la contabilidad del Banco Central de Chile el citado crédito como otorgado a la empresa bancaria, sin perjuicio de que igualmente existe la garantía de pago del deudor original."
SEPARACION,5108,49eea3c54b9d8af60d288223cc1eb5a71c7ebbd9a096a6f03f659fdc13d2bf3d,7027,Enrique Marshall Rivera,SUJETO_ROL_NOMBRE,RPM-2012-10-18:T17,,"El Consejero señor Enrique Marshall indica que la finalidad de la compra de MBS por parte de la Reserva Federal es la de activar el mercado inmobiliario, lo que excede el mandato conferido al Banco Central de Chile. En este sentido, precisa que el Banco no tiene facultades para realizar, por ende, políticas de índole industrial o agrícola, como ocurrió en el pasado, pero sí se encuentra habilitado para proveer liquidez a los bancos o, en último término, para cautelar la estabilidad del sistema financiero."
SEPARACION,5108,49eea3c54b9d8af60d288223cc1eb5a71c7ebbd9a096a6f03f659fdc13d2bf3d,7028,Miguel Ángel Nacrur Gazali,CONTEXTO_REVISADO,RPM-2012-10-18:T18,,"El Fiscal señor Miguel Ángel Nacrur consigna que el objeto legal fijado al Banco Central de Chile en la legislación precedente contenida en el Decreto Ley 1.078, de 1975, era el de propender al desarrollo ordenado y progresivo de la economía nacional y que para tal efecto se le confería, en lo que interesa, la facultad para abrir líneas de crédito a las empresas bancarias con el objeto de que dichas empresas otorgaran a su vez créditos refinanciados por el Banco para incentivar determinadas actividades económicas, contando además con las atribuciones para regular cualitativa y cuantitativamente el crédito."
SEPARACION,5183,17a3d1ddda94e1bcec81d0f018239e1a65822bc45ec211606d3a0d51f93639e3,7112,Ricardo Vicuña Poblete,SUJETO_NOMBRE,RPM-2012-11-13:T22,,"El señor Ricardo Vicuña responde que todos los aviones pertenecientes a Lan Chile forman parte de la operación de esa empresa y de sus ingresos, en tanto que aquellos adquiridos por Latam figuran en el balance trimestral informado por esa compañía a la Superintendencia de Valores y Seguros y, por lo tanto, están registrados en Chile como importaciones chilenas y forman parte de la balanza de pagos."
SEPARACION,5183,17a3d1ddda94e1bcec81d0f018239e1a65822bc45ec211606d3a0d51f93639e3,7113,Miguel Ángel Nacrur Gazali,CONTEXTO_REVISADO,RPM-2012-11-13:T23,,"El Fiscal señor Miguel Ángel Nacrur precisa que la sociedad fusionada que se denomina Latam Airlines Group es una persona jurídica chilena y, en consecuencia, es titular de todos los bienes y derechos, entre los que se encuentran los aviones de propiedad de Latam, sociedad que fue absorbida con motivo de la fusión."
SEPARACION,5183,17a3d1ddda94e1bcec81d0f018239e1a65822bc45ec211606d3a0d51f93639e3,7114,Ricardo Vicuña Poblete,SUJETO_NOMBRE,RPM-2012-11-13:T24,,"El señor Ricardo Vicuña agrega que los aviones que adquiere una línea aérea están afectos a un tratamiento tributario y aduanero especial y, por lo tanto, no pagan derechos arancelarios, porque no figuran como una importación física del país. Hace presente que ello significa también que no deban efectuarse declaraciones de importación de aviones, por lo que el Servicio Nacional de Aduanas tampoco mantiene un registro de importación por este concepto, como es el caso de las importaciones de bienes físicos cualquiera. Además, menciona que la información sobre importaciones de aviones es provista directamente al Banco por la compañía que los adquiere."
SEPARACION,5183,17a3d1ddda94e1bcec81d0f018239e1a65822bc45ec211606d3a0d51f93639e3,7115,Consejo del Banco Central de Chile,ACTA/META,RPM-2012-11-13:T25,,"Se determinó, dada la importancia de este tema, que el Gerente de División Estadísticas efectúe una presentación sobre el tratamiento de las importaciones de aviones y barcos en una próxima Sesión de Pre Consejo."
